id,captions
48579,"['a vintage photo of a man and a woman', 'a black and white photo of a man and a woman', 'a black and white photo of a man and woman', 'a black and white picture of a man and woman', 'a black and white photo of a man and a woman in the background']"
64093,"['a woman with purple hair is smiling', 'a woman with purple hair is smiling at the camera', 'a woman with purple hair sitting in a chair', 'a woman with purple hair sitting at a table', 'a woman with purple hair sitting at a table smiling']"
2316,"['a man standing in front of a green wall', 'a man standing in front of a microphone', 'a man is standing in front of a microphone', 'a man standing in front of a green wall holding his hands up', 'a man standing in front of a green wall holding his hands']"
5479,"['a man wearing a helmet and sunglasses riding a surfboard', 'a man wearing a helmet and sunglasses while riding a boat', 'a man wearing a helmet and sunglasses riding a boat', 'a man wearing a helmet and sunglasses while riding a surfboard', 'a man wearing a helmet and sunglasses on top of a surfboard']"
25971,"['a man is talking on his cell phone', 'a man in a green shirt talking on a cell phone', 'a man talking on a cell phone while wearing a green shirt', 'a man in a green shirt talking on a cellphone', 'a man talking on a cell phone while wearing a green t shirt']"
63924,"['a person laying on the ground with a book', 'a person laying on the ground holding a book', 'a person laying on the ground with a book and a teddy bear', 'a person laying on the ground holding a box of food', 'a man laying on the ground with a box of pizza']"
89325,"['a girl with a UNK look on her face', 'a woman with long hair looking into the camera', 'a girl with a UNK look on her face and black hair', 'a girl with a UNK look on her face and a big smile', 'a girl with a UNK look on her face and a UNK look']"
64087,"['a man standing in front of a bus', 'a man standing on the sidewalk in front of a bus', 'a man standing in front of a bus stop', 'a man standing on a sidewalk in front of a bus', 'a man standing on the sidewalk next to a bus']"
80473,"['a couple of people that are in a swimming pool', 'a couple of people that are in a pool', 'a couple of men sitting inside of a cage', 'a couple of people that are sitting in a pool', 'a couple of people sitting in front of a fence']"
49673,"['two men and a woman posing for a picture', 'two men and a woman pose for a picture', 'two men and a woman posing for a photo', 'two men and a woman posing together for a picture', 'two men and a woman pose for a picture together']"
59460,"['a man riding a skateboard down a street', 'a man riding a skateboard down a sidewalk', 'a man riding a skateboard down a parking lot', 'a man riding a skateboard through a parking lot', 'a man riding a skateboard on top of a parking lot']"
76483,"['a young girl sitting in the grass with bags', 'a little girl sitting in the grass with a plastic bag', 'a little girl sitting in the grass with a bag', 'a little girl sitting in the grass with a blue trash bag', 'a little girl sitting in the grass with a bag of trash']"
95718,"['a small sheep sitting on a pink table', 'a small white cat sitting on a pink table', 'a white cat sitting on top of a pink shelf', 'a white cat sitting on top of a pink table', 'a white cat sitting on top of a pink container']"
9257,"['two baseball players are standing on a field', 'a man standing on a tennis court holding a bat', 'two baseball players are standing on a baseball field', 'a man standing on a tennis court holding a glove', 'a man standing on a tennis court holding a baseball']"
29187,"['a man is wearing a shirt and tie', 'a black and white photo of a man in a tie', 'a black and white photo of a man in a shirt and tie', 'a black and white photo of a man wearing a tie', 'a black and white photo of a man in a suit and tie']"
9531,"['a statue of a bird hanging from a tree', 'a statue of a bird is hanging from a tree', 'a statue of a bird on a tree branch', 'a statue of a bird on a tree', 'a view of a piece of wood hanging from a tree']"
94360,"['a person is holding an open book', 'a person reading a book in a room', 'a person is reading a book in their hand', 'a person is holding an open book in their hand', 'a person is reading a book in their hands']"
72168,"['a woman sitting in front of a cake', 'a woman sitting in front of a cake on a table', 'a woman holding a cake in front of her face', 'a woman sitting in front of a cake with white frosting', 'a woman sitting in front of a cake with white icing']"
20148,"['a man kneeling down next to a black bear', 'a man kneeling down next to a bear', 'a man kneeling down next to a baby bear', 'a man kneeling down next to a baby black bear', 'a man kneeling next to a black bear']"
6831,"['black and white image of men playing baseball', 'black and white image of men playing a game', 'a black and white photo of men playing baseball', 'a black and white photo of men sitting on a bench', 'a black and white photo of men playing a game']"
21530,"['a man wearing a suit and a hat', 'a man dressed in a suit and tie', 'a man in a suit and tie holding a microphone', 'a man in a suit and tie with a hat on', 'a man in a suit and tie with a hat']"
10935,"['a group of people crossing a city street', 'a crowd of people walking down a city street', 'a crowd of people walking across a street', 'a crowd of people walking across a street near tall buildings', 'a group of people crossing the street in a city']"
38061,"['a man in a white shirt and black tie in a kitchen', 'a man in a white shirt and black tie standing in a kitchen', 'a man in a white shirt and black tie in a restaurant', 'a man in a white shirt and black tie in a restaurant kitchen', 'a man in a white shirt and black tie standing in front of a pan']"
17082,"['a woman standing in a kitchen next to pots and pans', 'a woman standing in a kitchen next to pots', 'a woman standing in front of pots and pans', 'a woman standing in a kitchen with pots and pans', 'a woman standing in front of pots and pans hanging from a wall']"
69548,"['a couple of dogs that are standing in the dirt', 'a couple of dogs that are standing in the sand', 'a couple of dogs that are in the dirt', 'a couple of dogs standing on top of a dirt field', 'a couple of dogs standing on top of a sandy beach']"
7291,"['an older man wearing a suit and tie', 'an old man with a beard and a tie', 'an older man in a business suit with a beard', 'an older man wearing a suit and tie standing in front of a microphone', 'a man in a business suit and tie standing in front of a sign']"
4798,"['two dogs are playing with each other', 'two pictures of a dog playing with a frisbee', 'two dogs are playing with each other on the floor', 'two dogs are playing with each other on the ground', 'two dogs are playing with each other in the room']"
65372,"['a woman in a bikini in the water with a bird', 'a woman laying in the water with a bird', 'a woman laying in a swimming pool with a bird', 'a man in a bikini in a swimming pool with a bird', 'a woman laying in the water with a bird in her hand']"
62409,"['a man and a child standing next to each other', 'a man and a little girl standing next to each other', 'a man and a child looking at a sign', 'a man and a child standing next to a sign', 'a man and a little girl standing next to a man']"
81792,"['a man is standing in the sand outside', 'a man standing in front of a beach', 'a man standing in the sand in front of a building', 'a man standing in the sand in front of a beach', 'a man standing in the sand in front of some water']"
90847,"['a woman is smiling and holding a cell phone', 'a woman in a blue shirt is smiling', 'a woman is smiling and holding up a cell phone', 'a woman in a blue shirt is holding a cellphone', 'a woman in a blue shirt is holding a pair of scissors']"
64078,"['a man holding a kite above his head', 'a man flying a kite in the air', 'a man flying a kite in front of a crowd', 'a man flying a kite in front of a crowd of people', 'a man flying a kite in front of a group of people']"
34897,"['a yellow school bus with sunglasses on it', 'a yellow school bus with sunglasses on top of it', 'a yellow school bus with sunglasses and a hat', 'a yellow school bus with sunglasses and a ball', 'a yellow school bus with sunglasses and a hat on it']"
29178,"['a close up of a cat laying on its side', 'a close up of a cat on a couch', 'a close up of a dog and a sign', 'a close up of a cat laying on its back', 'a close up of a cat laying on the ground']"
36058,"['a couple of women standing next to each other', 'two women standing next to each other in front of a crowd', 'two women standing next to each other at a wedding', 'a couple of women standing next to each other in a room', 'a couple of women standing next to each other on a bed']"
56974,"['a man and a woman standing next to each other', 'a man and woman standing next to each other', 'a man standing next to a beautiful woman', 'a man standing next to a woman in front of a window', 'a man standing next to a woman in a room']"
17096,"['a city street filled with lots of neon signs', 'a city street filled with neon signs', 'a city street filled with lots of tall buildings', 'a city street filled with lots of signs and neon signs', 'a city street filled with lots of different signs']"
7285,"['a table topped with different types of scissors', 'a table topped with lots of different types of scissors', 'a close up of many different scissors on a table', 'a piece of paper with a pair of scissors', 'a piece of paper with a pair of scissors on it']"
95081,"['a couple of men walking across a parking lot', 'a couple of men walking across a street', 'a couple of men walking down a street', 'two men are walking down the street together', 'a couple of men walking across a parking lot holding game controllers']"
6825,"['a man and a woman standing next to each other', 'a group of people standing next to each other', 'a man and a woman pose for a picture', 'a man and a woman are standing next to each other', 'a man and a woman standing next to each other and smiling']"
37420,"['a couple of men standing on the back of a truck', 'a group of people standing on the back of a truck', 'a couple of men standing on the back of a pick up truck', 'a truck driving down a street next to a body of water', 'a couple of men standing on the back of a pickup truck']"
17928,"['a group of people sitting in a living room', 'a group of people sitting around a living room', 'a group of people sitting on a couch', 'a group of people sitting on a couch in a living room', 'a group of people sitting on a couch in a room']"
60578,"['two men and a dog are on a bench', 'two men and a dog are looking at a cell phone', 'a group of people standing around a wooden bench', 'a couple of people that are looking at a cell phone', 'a couple of men standing next to a brown and white cow']"
34129,"['an older man with glasses and a beard', 'an older man with glasses is wearing sunglasses', 'a man with glasses and a beard is wearing sunglasses', 'an older man with glasses and a beard wearing glasses', 'a man with glasses and a beard is wearing a beard']"
13596,"['a man and a woman standing next to a motorcycle', 'a man and a woman standing next to each other', 'a man and a woman standing in front of a car', 'a man and a woman standing next to each other in front of a car', 'a man and a woman standing next to each other on a motorcycle']"
75613,"['a woman in a black dress is holding a baseball bat', 'a woman in a black dress is holding a bat', 'a woman in a black shirt and a red and black dress', 'a woman in a black shirt and a red and black bat', 'a woman in a black shirt and a red and black hat']"
37408,"['two dogs are looking at each other', 'two pictures of a black and a dog', 'two pictures of a black and white dog', 'two dogs are looking at each other in a picture', 'two dogs are looking at each other in the wild']"
20174,"['a woman standing in a kitchen with an animal', 'a woman standing in front of a refrigerator', 'a woman standing in a kitchen next to an open refrigerator', 'a woman standing in a kitchen next to an animal', 'a woman standing in a kitchen next to a white refrigerator']"
39425,"['a black and white cow standing on a lush green field', 'a black and white cow standing in a grassy field', 'a black and white cow standing in the grass', 'a black and white cow standing on top of a lush green field', 'a black and white cow standing in a field']"
32570,"['a man and woman laying down next to each other', 'a man and a woman laying on a couch', 'a man and woman laying down on a couch', 'a man and woman are laying down together', 'a man and a woman laying down together']"
81962,"['a man wearing a suit and tie', 'a man in a suit sitting at a table', 'a man wearing a suit and tie sitting at a table', 'a man wearing a suit and tie sitting at a desk', 'a man in a suit and tie sitting at a table']"
29150,"['a man standing in front of flags and a flag', 'a man standing in front of flags in front of flags', 'a man with a hat and a baseball cap', 'a man standing in front of flags on a stage', 'a man standing in front of flags in a black hat']"
58971,"['a man and a woman standing next to each other', 'a man and a little girl standing next to each other', 'a man standing next to a little girl', 'a man and a woman are standing together', 'a man standing next to a beautiful little girl']"
56948,"['two pieces of fruit sitting on a table', 'two pieces of fruit sitting on top of a table', 'a close up of a sliced orange', 'a close up of a sliced orange on a table', 'a close up of a sliced orange on a surface']"
27169,"['a group of men standing next to each other', 'a group of young men standing next to each other', 'a group of men standing next to each other on a field', 'a group of men standing next to each other in a room', 'a group of men standing next to each other on a bench']"
56790,"['a view of a city skyline from a distance', 'a view of a city skyline from the ground', 'a view of a city skyline from across the sky', 'a view of a city skyline from across the skyline', 'a view of a city skyline from across the city']"
62435,"['two photos of a young boy with a cell phone', 'two photos of a young boy with a phone', 'two pictures of a young boy smiling and smiling', 'two pictures of a young boy smiling and making a face', 'two photos of a young boy with a cell phone to his ear']"
81976,"['a man smiles while standing in the sand', 'a man smiling while standing in the sand', 'a man smiles while standing on a beach', 'a man smiling for the camera on a beach', 'a man smiling for the camera in front of a beach']"
54187,"['a man standing next to a fire place', 'a couple of men standing next to a fire oven', 'a couple of men standing next to a fire place', 'a couple of men standing next to a fire truck', 'a couple of men standing next to a fire']"
32564,"['some smoke is coming out of a tall building', 'a view of the city skyline from across the sky', 'some smoke is coming out of a tall tower', 'a view of a city skyline from a distance', 'a view of the city skyline from behind a tower']"
74531,"['a man laying on the ground with a skateboard', 'a man laying on the ground holding a skateboard', 'a man is laying in the sand with a skateboard', 'a man is laying in a bed with a skateboard', 'a man is laying in a bed with a surfboard']"
23469,"['a couple of animals that are in the grass', 'a couple of animals that are standing in the grass', 'a couple of animals that are next to each other', 'a couple of animals that are on a field', 'a couple of small dogs standing next to a bird']"
42083,"['a woman holding a piece of food in her mouth', 'a woman holding a piece of paper in her mouth', 'a woman holding a piece of food in her hand', 'a woman holding a piece of food up to her mouth', 'a woman holding a piece of paper up to her face']"
24306,"['a group of young women standing next to each other', 'a group of three women standing next to each other', 'two women are posing for a picture', 'two young women are posing for a picture', 'a group of young women standing next to each other in a room']"
50487,"['a young boy holding a piece of paper', 'a young boy holding a piece of paper in his mouth', 'a young boy holding a piece of paper in his hand', 'a young boy holding a piece of paper in his hands', 'a young boy holding a piece of paper in his right hand']"
30824,"['two young children sitting on the sand playing with a frisbee', 'two young children playing on the beach with a frisbee', 'two small children playing on the beach with a frisbee', 'two young children sitting on the sand with a frisbee', 'two young children sitting on the sand at the beach']"
27380,"['a couple of pizzas that are in a box', 'a couple of pizzas sitting on top of a table', 'a couple of pizzas are in a box', 'a couple of pizzas that are sitting in a box', 'a couple of pizzas that are on a table']"
85721,"['a woman in a bikini standing in front of a swimming pool', 'a woman in a bikini standing in front of a pool', 'a girl in a bikini standing on a pool', 'a girl in a bikini standing on a swimming pool', 'a girl in a bikini is standing in the pool']"
45263,"['a sign that says do not enter on it', 'a sign that says do not enter on a sign', 'a sign that says do not enter on a road', 'a close up of a street sign with a black background', 'a close up of a street sign with a black and white sign']"
91754,"['a man standing in a kitchen preparing food', 'a man standing inside of a kitchen preparing food', 'a man standing in a kitchen next to a stove', 'a man standing in a kitchen next to an oven', 'a man standing in a kitchen next to a window']"
24689,"['a long haired gray dog looking into the camera', 'a long haired gray dog looking into the distance', 'a long haired gray dog is staring straight ahead', 'a long haired gray dog with long hair', 'a long haired gray dog with a beard in the background']"
43612,"['a couple sitting on the ground in front of a building', 'a couple sitting on top of a red bus', 'a couple of people sitting on top of a red truck', 'a couple of people sitting on top of a red bus', 'a couple sitting on the ground in front of a large building']"
97325,"['a man and a little girl making donuts', 'a man and a little girl are making donuts', 'a man and a little girl sitting at a table', 'a man and a young girl are making donuts', 'a man and a little girl standing at a table']"
98016,"['a man driving a green truck through a lush green field', 'a man driving a green truck through a forest', 'a man driving a green truck through a lush green forest', 'a man riding a green truck in a forest', 'a man riding a green truck in the middle of a forest']"
87136,"['a man with a beard wearing a purple tie', 'a man wearing a purple tie and white shirt', 'a man in a suit and tie standing next to a wall', 'a man in a suit and tie standing in front of a sign', 'a man in a suit and tie standing next to each other']"
24851,"['a man holding a baby in his arms', 'a man holding a baby in a bed', 'a man wearing glasses holding a baby in his arms', 'a man with glasses holding a baby in his arms', 'a man with glasses holding a baby in his lap']"
35784,"['a collage of photos with a man brushing his teeth', 'a collage of a man with a toothbrush in his mouth', 'a man with a beard is eating something', 'a collage of a man with a beard eating food', 'a collage of a man with a beard and glasses']"
62804,"['a man holding up a picture of a woman', 'a man holding up a book with a picture on it', 'a man holding up a picture of a woman holding a book', 'a man holding up a picture of a woman holding a picture', 'a man holding up a picture of a woman holding a book with a picture on']"
52079,"['a man and woman pose for a picture', 'a couple of people that are posing for a picture', 'a man and a woman are posing for a picture', 'a man and a woman are posing for a photo', 'a man and a woman standing in front of a door']"
31284,"['a group of four men walking across a parking lot', 'a group of four men standing next to each other', 'a group of four men walking across a street', 'a group of four men walking down a street', 'a group of four men standing next to each other on a parking lot']"
19508,"['a man and a woman standing next to each other', 'a man and a woman are standing together', 'a man and a woman are posing for a picture', 'a man and a woman are looking at each other', 'a man and a woman are posing for a photo']"
48021,"['a woman wearing a white dress and a white dress', 'a woman wearing a white dress shirt and a tie', 'an elderly woman wearing a white dress and a white dress', 'a woman wearing a white dress shirt and a white dress', 'an elderly woman wearing a white dress shirt and a white shirt']"
31290,"['a little boy that is standing in the grass', 'a little boy that is sitting in the grass', 'a little boy that is standing up in the grass', 'a little boy that is holding a cellphone', 'a little boy that is holding a cell phone']"
21083,"['a woman blow drying her hair with a blow dryer', 'a woman blow drying her hair with a hair dryer', 'a woman blow drying her hair with a camera', 'a woman is blow drying her hair with a blow dryer', 'a woman is blow drying her hair with a hair dryer']"
65819,"['a woman laying on the ground in a room', 'a woman laying on the floor in a room', 'a woman laying on the ground with her legs crossed', 'a woman laying on the ground with her feet propped up', 'a woman laying on the ground with her feet propped up on the floor']"
98764,"['a young boy is holding a baseball bat', 'a young boy holding a baseball bat on a field', 'a young boy holding a baseball bat on top of a field', 'a black and white photo of a young man holding a baseball bat', 'a black and white photo of a young boy holding a baseball bat']"
23694,"['a man with a beard and a beard holding a sign', 'a man with a beard and a beard with a beard with a beard', 'a man with a beard and a beard with a beard and a beard', 'a man with a beard and a beard with a beard and a beard with a', 'a man with a beard and a beard with a beard in front of a window']"
32941,"['a group of people standing next to each other', 'a group of people standing in a room', 'a group of people standing next to each other in a room', 'a group of people are smiling and smiling', 'a group of people that are standing in a room']"
14038,"['two young men standing next to each other', 'a man and a woman standing next to each other', 'a man and a woman looking at each other', 'a man and a woman are looking at each other', 'two young men standing next to each other and talking']"
91026,"['a city street filled with lots of traffic', 'a busy city street filled with lots of traffic', 'a city street filled with lots of cars', 'a city street filled with lots of traffic and traffic', 'a city street filled with lots of traffic driving down a street']"
91740,"['a close up of a green toothbrush and some other items', 'a close up of a pair of scissors on a table', 'a close up of a pair of scissors on a surface', 'a close up of a green toothbrush and some other things', 'a close up of a pair of scissors and a toothbrush']"
35948,"['two women standing next to each other and smiling', 'two women standing next to each other in front of a sign', 'two women standing next to each other with their hands up', 'two women standing next to each other holding up signs', 'two women standing next to each other with their hands in the air']"
14986,"['a black and white photo of people holding flowers', 'a black and white photo of a person holding flowers', 'a black and white photo of a woman holding a vase of flowers', 'a black and white photo of a man holding a vase of flowers', 'a black and white photo of a man holding a bouquet of flowers']"
94638,"['a man wearing a hat and a beard', 'a man with a beard is wearing a hat', 'a man with a beard wearing a hat and a tie', 'a man with a beard wearing a hat and tie', 'a man with a beard wearing a white hat and tie']"
10538,"['a black and white photo of a group of people', 'a black and white picture of a group of people', 'a black and white image of a group of people', 'a black and white photo of a group of men and women', 'a black and white image of a group of men and children']"
91768,"['a man wearing a jacket and tie', 'a black and white image of a man with a beard', 'a black and white photo of a man with a beard', 'a black and white photo of a man in a jacket and tie', 'a black and white image of a man in a jacket and tie']"
42530,"['a group of young people standing around each other', 'a group of people standing around each other', 'a group of people standing around a table', 'a group of people stand around talking and talking', 'a group of young people standing around each other talking']"
64291,"['a piece of paper with writing on it', 'a piece of paper sitting on top of a table', 'a piece of paper sitting on top of a piece of paper', 'a piece of paper that is sitting on a table', 'a piece of paper sitting on top of a book']"
39182,"['a city street filled with lots of neon signs', 'a city street filled with neon neon signs', 'a city street filled with neon signs and neon signs', 'a city street filled with lots of traffic', 'a city street filled with neon signs and neon lights']"
94610,"['a bear that is sitting on a railing', 'a bear that is sitting on a bridge', 'a bear sitting on a bridge above a body of water', 'a bear is sitting on a railing looking at a cell phone', 'a bear is sitting on a railing looking at a phone']"
40327,"['a man holding a baseball bat in his hands', 'a man holding a baseball bat in his hand', 'a baseball player is holding a pair of scissors', 'a man holding a baseball bat in front of a camera', 'a baseball player is holding a bat and wearing a hat']"
82714,"['two young children looking at a computer screen', 'a couple of young boys looking at a cell phone', 'two young children are looking at a computer', 'two young boys are looking at a computer screen', 'a man and a baby are looking at a cell phone']"
8439,"['a smiling man in a white t shirt', 'a smiling man in a white t shirt smiling', 'a smiling man in a white t shirt smiles', 'a smiling young man in a white t shirt smiling', 'a smiling young man in a white t shirt smiles']"
94176,"['a painting of a woman holding a zebra', 'a painting of a woman standing next to a zebra', 'a painting of a woman hanging on a wall', 'a black and white photo of a painting of a zebra', 'a black and white photo of a painting of a woman']"
70582,"['a woman wearing glasses and a tie', 'a woman wearing glasses and a shirt and tie', 'a woman wearing glasses and a shirt with headphones on', 'a woman wearing glasses and a shirt with glasses', 'a woman wearing glasses and a shirt with headphones']"
23864,"['a group of young men standing next to each other on a beach', 'a group of men standing next to each other on a beach', 'a group of men standing next to each other', 'a group of young men standing next to each other', 'a group of young men standing on top of a beach']"
86572,"['a pile of wood in front of a sign', 'a pile of wood sitting on top of a pile of wood', 'a pile of wood sitting on top of a wooden bench', 'a pile of wood in front of a sign for sale', 'a pile of wood sitting on top of a wooden shelf']"
4217,"['a woman with headphones on looking at the camera', 'a woman with headphones on looking at something', 'a woman with headphones on looking into the camera', 'a woman with headphones on looking at a camera', 'a woman wearing headphones and a black shirt']"
92513,"['a woman holding a camera in front of a flag', 'a woman in a blue shirt holding a camera', 'a woman holding a camera in front of an american flag', 'a woman holding a camera in front of a camera', 'a woman holding a camera in front of a flag and american flag']"
94162,"['a young child sitting at a table with a cell phone', 'a little girl sitting at a table with a cell phone', 'a little girl sitting at a table with a phone', 'a little girl sitting at a table in front of a cell phone', 'a young girl sitting at a table in front of a book']"
60785,"['a group of elephants that are standing in the grass', 'a group of elephants in a grassy field', 'a group of elephants grazing in a field', 'a group of elephants grazing in a grassy field', 'a group of elephants that are standing in a field']"
57129,"['a young girl is posing for the camera', 'a girl is posing for the camera with a smile', 'a girl is posing for the camera with a smile on her face', 'a little girl posing for the camera with a smile on her face', 'a young girl is posing for the camera with a smile']"
29385,"['a man adjusting his tie in a room', 'a man adjusting his tie while looking into the distance', 'a man adjusting his tie while looking at something', 'a man adjusting his tie while looking into the camera', 'a man wearing a gray suit and tie']"
85709,"['a man and a baby are looking at a pizza', 'a man holding a baby looking at a pizza', 'a man holding a baby and a box of pizza', 'a man and a baby are looking at a box of pizza', 'a man holding a baby next to a box of pizza']"
14762,"['a black and white photo of a man in uniform', 'a black and white photo of a man in a suit', 'a black and white image of a man in a uniform', 'a black and white photo of a man in a uniform', 'a black and white photo of a man in a suit and tie']"
96013,"['a group of men playing a game with each other', 'a man is smiling and holding a frisbee', 'a group of men playing a game of frisbee', 'a man with a beard and black shirt is smiling', 'a group of men playing a game of frisbee in a field']"
74096,"['a couple of kids sitting on a bench', 'two young children sitting on a wooden bench', 'a couple of kids sitting on a wooden bench', 'a couple of young boys sitting on a wooden bench', 'a couple of young boys sitting on a bench']"
64285,"['a cat looking at itself in a mirror', 'a cat looking at itself in the mirror', 'a cat sitting on a table next to a computer mouse', 'a cat sitting on the floor next to a computer mouse', 'a cat sitting on the floor next to a toy']"
52904,"['a young boy wearing a red and white striped shirt', 'a young boy is posing for a picture', 'a young boy in a red and white striped shirt', 'a young boy in a red and white shirt', 'a young boy in a red and white striped shirt and tie']"
63501,"['a person cutting a piece of meat on a cutting board', 'a person cutting up a piece of meat on a cutting board', 'a person cutting a piece of meat on a board', 'a person is cutting up meat on a board', 'a person cutting a piece of meat with a knife']"
14789,"['a man wearing a hat and a hat', 'a close up of a man wearing a hat', 'a close up of a man with a hat on', 'a close up of a man wearing a hat and tie', 'a close up of a man wearing a hat and a tie']"
17280,"['a couple of people standing on top of a beach', 'a man standing next to a woman on a beach', 'a couple of people standing on top of a sandy beach', 'a man and a woman standing on a beach', 'a couple of people standing on top of a sandy field']"
46971,"['a group of men standing next to each other', 'a group of men standing around each other', 'a man with a beard and glasses is brushing his teeth', 'a group of men standing next to each other in a room', 'a man with a beard and glasses in front of a crowd']"
29408,"['a road in the mountains with a road sign', 'a road in the middle of a desert', 'a road in the middle of a mountain road', 'a road that has a road sign that says no traffic', 'a road that has a road sign that says no right turns']"
10289,"['a small bird is perched on a banana', 'a close up of a small bird on a tree branch', 'a close up of a small bird on a branch', 'a close up of a small bird on a banana', 'a small toy is sitting on a banana']"
16820,"['a man is in a car with a camera', 'a man driving a car with a camera on his head', 'a man is in a car with his head out the window', 'a man driving a car with a camera on its head', 'a man is in a car with his head out the car window']"
28716,"['a man standing next to a fire oven', 'two men stand in front of a fire', 'a man standing in front of a fire oven', 'a man standing in front of a brick oven', 'a man standing in front of a fire truck']"
87693,"['a man wearing a hat sitting at a desk', 'a man wearing a hat sitting at a table', 'a man wearing a hat sitting in front of a laptop', 'a man sitting at a table wearing a hat', 'a man wearing a hat sitting in front of a laptop computer']"
13958,"['a woman is taking a picture of herself with a camera', 'a woman is taking a picture of herself in the mirror', 'a woman sitting in front of a table with a camera', 'a woman sitting in front of a table with a microphone', 'a woman is taking a picture of herself with a camera in a mirror']"
2841,"['a man in a suit and tie standing next to a woman', 'a man in a blue shirt and tie standing next to a woman', 'a man in a suit and tie standing in front of a woman', 'a man with a beard and a tie standing next to a woman', 'a man in a blue shirt and tie standing in front of a woman']"
23657,"['a couple of women standing next to each other', 'a couple of beautiful women standing next to each other', 'two young women pose for a picture', 'two young women pose for a picture together', 'a couple of women standing next to each other in a room']"
3587,"['a street sign in front of a city skyline', 'a street sign on a pole with buildings in the background', 'a street sign on a pole in a city', 'a street sign on a pole in the city', 'a street sign on a pole in front of a city skyline']"
67015,"['a black and white photo of a man in a suit', 'a black and white picture of a man in a suit', 'a black and white photo of a man in a suit and tie', 'a black and white image of a man in a suit', 'a black and white picture of a man in a suit and tie']"
95283,"['a man wearing a red tie and black vest', 'a man wearing a red tie and black jacket', 'a man in a red tie and black vest', 'a man wearing a red tie and black shirt', 'a man in a red tie holding his hands up']"
50861,"['a couple of women standing next to each other', 'a man and a woman standing next to each other', 'a man and woman standing next to each other', 'a couple of women standing next to each other in a room', 'a couple of women standing next to each other on a boat']"
94823,"['a crowd of people standing next to each other', 'a man standing in front of a crowd', 'a man standing in front of a crowd of people', 'a crowd of people standing in front of a crowd', 'a man standing in front of a crowd holding a cell phone']"
20438,"['a baby elephant standing on top of a dirt field', 'a baby elephant standing on a dirt ground', 'a small animal standing on top of a dirt field', 'a baby elephant standing on top of a dry grass field', 'a small animal standing on top of a dirt ground']"
17294,"['a group of men working on a machine', 'a group of men standing next to each other', 'a group of men standing around a building', 'a group of men standing next to a wall', 'a group of men standing next to each other in a building']"
48790,"['a young boy eating a plate of food', 'a young boy sitting at a table in front of a plate of food', 'a young boy sitting at a table with a plate of food', 'a little boy eating a plate of food at a table', 'a little boy eating a plate of food at a restaurant']"
26049,"['a man is standing in front of a screen', 'a man standing in front of a screen', 'a man is standing in front of a sign', 'a man is standing in front of a television', 'a man is standing in front of a television screen']"
74069,"['a painting of a man holding a bat', 'a painting of a man and woman with a dog', 'a painting of a man holding a bat and a painting', 'a painting of a man and a woman with a cat', 'a painting of a man and a woman with a dog']"
52910,"['a couple of women sitting next to each other', 'a couple of women sitting next to each other on a bench', 'two women sitting next to each other talking', 'two women sitting next to each other on a bench', 'two women sitting next to each other at a table']"
72418,"['two young boys sitting next to each other', 'two young boys sitting next to each other on a bench', 'two children sitting on a bench with hats on', 'two young boys sitting on a bench with hats on', 'two young boys sitting next to each other on the bench']"
67983,"['a black and white image of a man in a jacket', 'a black and white picture of a man in a shirt and tie', 'a black and white picture of a man in a jacket', 'a black and white picture of a man in a suit', 'a black and white image of a man in a jacket and tie']"
57840,"['a close up of a green and white cake', 'a close up of a green and white stuffed animal', 'a close up of a cake with a green icing', 'a close up of a green and white cake on a table', 'a close up of a green and white cake on a plate']"
57698,"['a man sitting on a couch in a living room', 'a man sitting on a couch in a room', 'a man standing in front of a couch holding his hands up', 'a man standing in front of a couch holding his arms up', 'a man sitting on a couch in a room with a couch']"
54391,"['a woman standing in front of a metal sink', 'a woman standing in front of a kitchen sink', 'a woman standing in front of a metal sink in a kitchen', 'a woman standing in front of a metal sink in a bathroom', 'a woman standing in front of a metal sink in a wooden kitchen']"
52938,"['a collage of photos of a man in a suit', 'a collage of photos of a man wearing a suit and tie', 'a man speaking into a microphone at a podium', 'a collage of photos of a man in a suit and tie', 'a collage of photos of a man with a microphone']"
72430,"['an older man with glasses standing next to a woman', 'an older man with glasses standing in front of a building', 'an older man with glasses standing next to an older woman', 'an older man in glasses is looking at something', 'an older man in glasses is looking at the camera']"
75439,"['a man and a woman standing next to each other', 'a man and a woman are standing together', 'a man holding a piece of food next to a woman', 'a man holding a piece of food in his hand', 'a man holding a piece of food next to another man']"
72356,"['a small child is sitting on the floor', 'a black and white image of a person sitting on the floor', 'a black and white image of a child sitting on the floor', 'a black and white photo of a person sitting on the floor', 'a black and white photo of a person sitting on the ground']"
13964,"['a young child standing next to a refrigerator', 'a young child standing in front of a refrigerator', 'a young child is standing next to a refrigerator', 'a young boy standing next to a refrigerator', 'a young child standing next to a fridge']"
50691,"['a couple of men standing next to each other', 'two men standing next to each other in the street', 'a couple of men standing next to each other on a street', 'a couple of men standing next to each other on a sidewalk', 'two men standing next to each other in front of a building']"
70541,"['a close up image of a computer screen', 'a close up of a laptop with many different stickers on it', 'a close up of a laptop with many different stickers', 'a close up of a computer screen with many different stickers on it', 'a close up of a computer screen with many different stickers']"
